g3_n_Logit,g3_n_Prob,g4_nh_Logit,g4_nh_Prob,committee_g34_MeanLogit,committee_g34_StdLogit,committee_g34_MeanProb,committee_g34_MaxProb,committee_g34_MinProb,committee_g34_SpreadProb,g3_n_x_g4_nh,g3_n_minus_g4_nh,Window_12M->18M,Window_12M->18M_x_g3_n_Logit,Window_12M->18M_x_g4_nh_Logit,Window_18M->24M,Window_18M->24M_x_g3_n_Logit,Window_18M->24M_x_g4_nh_Logit,Window_1M->3M,Window_1M->3M_x_g3_n_Logit,Window_1M->3M_x_g4_nh_Logit,Window_3M->6M,Window_3M->6M_x_g3_n_Logit,Window_3M->6M_x_g4_nh_Logit,Window_6M->12M,Window_6M->12M_x_g3_n_Logit,Window_6M->12M_x_g4_nh_Logit
-1.7494363482953672,0.14811830508871976,-2.2013813385753482,0.09962651302473076,-1.9754088434353578,0.31957336735026287,0.12387240905672525,0.14811830508871976,0.09962651302473076,0.048491792063989,3.8511765301628245,0.45194499027998103,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.7494363482953672,-2.2013813385753482,0.0,-0.0,-0.0
-1.8543027249548905,0.13536849885916855,-2.2321651325258767,0.09689900569698974,-2.0432339287403836,0.2671890707489194,0.11613375227807915,0.13536849885916855,0.09689900569698974,0.038469493162178806,4.139109887792027,0.3778624075709862,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.8543027249548905,-2.2321651325258767,0.0,-0.0,-0.0
-1.8541350435083732,0.13538812614432802,-2.1886584643406066,0.1007735961239049,-2.02139675392449,0.23654377933619342,0.11808086113411645,0.13538812614432802,0.1007735961239049,0.034614530020423126,4.05806835700514,0.3345234208322334,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.8541350435083732,-2.1886584643406066,0.0,-0.0,-0.0
-2.00489264030547,0.11869018248382271,-2.1635981524608567,0.1030673467765416,-2.0842453963831633,0.1122217438567581,0.11087876463018215,0.11869018248382271,0.1030673467765416,0.01562283570728111,4.337782012447284,0.15870551215538686,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.00489264030547,-2.1635981524608567,0.0,-0.0,-0.0
-1.8330923758530604,0.1378702951724338,-1.64579450135447,0.1616781451110908,-1.7394434386037652,0.13243959715978024,0.14977422014176228,0.1616781451110908,0.1378702951724338,0.023807849938657005,3.016893352653768,-0.18729787449859048,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.8330923758530604,-1.64579450135447,0.0,-0.0,-0.0
-3.2326625218565006,0.03795490717290797,-2.140727228080696,0.10520091320915027,-2.686694874968598,0.7721148508457962,0.07157791019102912,0.10520091320915027,0.03795490717290797,0.06724600603624231,6.920248679734219,-1.0919352937758044,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-3.2326625218565006,-2.140727228080696,0.0,-0.0,-0.0
-2.7152854412531267,0.06207739969737498,-1.4475184756026596,0.19038376884997923,-2.081401958427893,0.8964466183757381,0.12623058427367712,0.19038376884997923,0.06207739969737498,0.12830636915260424,3.9304258427488206,-1.267766965650467,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.7152854412531267,-1.4475184756026596,0.0,-0.0,-0.0
-2.4787991771338764,0.07735786573306996,-2.130935385483843,0.10612622508437443,-2.3048672813088595,0.24597684600500289,0.09174204540872219,0.10612622508437443,0.07735786573306996,0.028768359351304465,5.28216088006281,-0.34786379165003334,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.4787991771338764,-2.130935385483843,0.0,-0.0,-0.0
-1.2855573139007843,0.21660573076740594,-2.0293728842051,0.11615328734745632,-1.6574650990529423,0.5259570337143209,0.16637950905743112,0.21660573076740594,0.11615328734745632,0.10045244341994962,2.608875153921796,0.7438155703043159,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.2855573139007843,-2.0293728842051,0.0,-0.0,-0.0
-2.2548709131550475,0.09493013727400534,-2.13829018544728,0.10543054182488865,-2.1965805493011636,0.082435023117825,0.100180339549447,0.10543054182488865,0.09493013727400534,0.010500404550883302,4.821568343049984,-0.11658072770776773,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.2548709131550475,-2.13829018544728,0.0,-0.0,-0.0
-1.884332142966732,0.13189206664178277,-1.9602796212995142,0.12343678931328433,-1.9223058821331231,0.05370297694312872,0.12766442797753355,0.13189206664178277,0.12343678931328433,0.008455277328498434,3.693817899617327,0.07594747833278226,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.884332142966732,-1.9602796212995142,0.0,-0.0,-0.0
-2.197553149916314,0.09997043235410455,-2.0802495647147654,0.11103133144052128,-2.1389013573155395,0.08294616055350904,0.10550088189731291,0.11103133144052128,0.09997043235410455,0.011060899086416734,4.571458983550974,-0.11730358520154871,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.197553149916314,-2.0802495647147654,0.0,-0.0,-0.0
-2.245079488990445,0.09577474397416323,-2.2824997326450167,0.09258273366500966,-2.2637896108177307,0.026460108041800483,0.09417873881958644,0.09577474397416323,0.09258273366500966,0.003192010309153573,5.124393333387502,0.03742024365457164,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.245079488990445,-2.2824997326450167,0.0,-0.0,-0.0
-3.080291153992932,0.04392758590056665,-2.23771930152865,0.09641404966411007,-2.659005227760791,0.5957882705144052,0.07017081778233836,0.09641404966411007,0.04392758590056665,0.05248646376354343,6.892826969617943,-0.8425718524642822,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-3.080291153992932,-2.23771930152865,0.0,-0.0,-0.0
-1.7550962166704922,0.147405568405021,-1.5557488600380898,0.17425750449203956,-1.655422538354291,0.14095986768638485,0.16083153644853027,0.17425750449203956,0.147405568405021,0.026851936087018552,2.7304889383422823,-0.19934735663240244,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.7550962166704922,-1.5557488600380898,0.0,-0.0,-0.0
-1.4421157862641343,0.1912179207486621,-1.3743400274655742,0.201919554624007,-1.4082279068648542,0.04792469864652568,0.19656873768633454,0.201919554624007,0.1912179207486621,0.010701633875344924,1.9819574493027883,-0.06777575879856013,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.4421157862641343,-1.3743400274655742,0.0,-0.0,-0.0
-1.9978918632336082,0.11942444060669002,-1.9333018350922442,0.12638556710892976,-1.9655968491629263,0.04567204689578846,0.12290500385780989,0.12638556710892976,0.11942444060669002,0.006961126502239734,3.8625280055053977,-0.06459002814136405,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.9978918632336082,-1.9333018350922442,0.0,-0.0,-0.0
-1.9985914269979983,0.11935089249590912,-1.980001124193126,0.12131871805215147,-1.989296275595562,0.013145329177636564,0.12033480527403029,0.12131871805215147,0.11935089249590912,0.0019678255562423502,3.9572132722587803,-0.018590302804872394,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.9985914269979983,-1.980001124193126,0.0,-0.0,-0.0
-2.0876646592570087,0.1103015448074094,-2.205243272927942,0.09928062861938868,-2.1464539660924755,0.08314063504923012,0.10479108671339904,0.1103015448074094,0.09928062861938868,0.01102091618802073,4.603808445955923,0.11757861367093314,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.0876646592570087,-2.205243272927942,0.0,-0.0,-0.0
-1.3374103131425226,0.20793625420276315,-2.0756538073973787,0.11148575973661076,-1.7065320602699505,0.5220169809544608,0.15971100696968696,0.20793625420276315,0.11148575973661076,0.09645049446615239,2.7760008085267973,0.7382434942548561,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.3374103131425226,-2.0756538073973787,0.0,-0.0,-0.0
-2.815644630782346,0.05648460114421674,-2.1903377668538333,0.10062152261031505,-2.5029911988180897,0.4421587238063452,0.07855306187726589,0.10062152261031505,0.05648460114421674,0.044136921466098315,6.16721277284179,-0.6253068639285129,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.815644630782346,-2.1903377668538333,0.0,-0.0,-0.0
-1.3991606850132061,0.1979493318345944,-1.8687241468521485,0.13368941840611284,-1.6339424159326774,0.33203150806374676,0.1658193751203536,0.1979493318345944,0.13368941840611284,0.06425991342848156,2.6146453574103714,0.4695634618389424,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.3991606850132061,-1.8687241468521485,0.0,-0.0,-0.0
-0.9121076136843383,0.28656874798306053,-1.3957181329621866,0.19849645834242202,-1.1539128733232624,0.3419642776345141,0.24253260316274128,0.28656874798306053,0.19849645834242202,0.08807228964063851,1.2730451356321,0.48361051927784826,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.9121076136843383,-1.3957181329621866,0.0,-0.0,-0.0
-2.3135499466558755,0.09000696031129024,-1.7956324801755672,0.14238355228975852,-2.0545912134157214,0.36622295264318244,0.11619525630052438,0.14238355228975852,0.09000696031129024,0.05237659197846828,4.154285428723741,-0.5179174664803083,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.3135499466558755,-1.7956324801755672,0.0,-0.0,-0.0
-1.3670246764956837,0.2031009800579374,-2.0758752859434155,0.11146382269373566,-1.7214499812195496,0.5012330727887082,0.15728240137583652,0.2031009800579374,0.11146382269373566,0.09163715736420174,2.8377727412121825,0.7088506094477318,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.3670246764956837,-2.0758752859434155,0.0,-0.0,-0.0
-1.8661891900558447,0.1339832810945557,-1.693871513975218,0.15526737662331863,-1.7800303520155314,0.12184699727491805,0.14462532885893717,0.15526737662331863,0.1339832810945557,0.021284095528762925,3.1610847087240797,-0.17231767608062665,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.8661891900558447,-1.693871513975218,0.0,-0.0,-0.0
-2.5334100206974837,0.07354895132504026,-2.0445114697534548,0.11460814258664516,-2.288960745225469,0.3457034806847996,0.09407854695584271,0.11460814258664516,0.07354895132504026,0.0410591912616049,5.179585844904342,-0.4888985509440289,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.5334100206974837,-2.0445114697534548,0.0,-0.0,-0.0
-1.4845480844544876,0.1847414406226082,-1.6077436861070495,0.16690210878651857,-1.5461458852807686,0.0871124453408832,0.1758217747045634,0.1847414406226082,0.16690210878651857,0.017839331836089628,2.3867728095040173,0.12319560165256194,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.4845480844544876,-1.6077436861070495,0.0,-0.0,-0.0
-2.347542111732405,0.08726133687378665,-1.9966767382816897,0.11955228497837651,-2.172109425007047,0.24809928485055116,0.10340681092608159,0.11955228497837651,0.08726133687378665,0.032290948104589864,4.687282726632768,-0.3508653734507152,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.347542111732405,-1.9966767382816897,0.0,-0.0,-0.0
-1.5816533248608435,0.17056145833337805,-2.12448465823849,0.10673971994558054,-1.8530689915496668,0.3838397168718694,0.1386505891394793,0.17056145833337805,0.10673971994558054,0.0638217383877975,3.360198223318761,0.5428313333776467,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.5816533248608435,-2.12448465823849,0.0,-0.0,-0.0
-2.6354041425446804,0.06689433624299547,-1.8061430421741478,0.14110492038617056,-2.2207735923594143,0.5863761474462218,0.10399962831458301,0.14110492038617056,0.06689433624299547,0.07421058414317509,4.7599168553740006,-0.8292611003705326,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.6354041425446804,-1.8061430421741478,0.0,-0.0,-0.0
-2.0946118858370295,0.10962162144198229,-2.3773789029404035,0.0849140130063762,-2.2359953943887163,0.19994647528968826,0.09726781722417924,0.10962162144198229,0.0849140130063762,0.024707608435606085,4.979686107237167,0.28276701710337404,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.0946118858370295,-2.3773789029404035,0.0,-0.0,-0.0
-1.4000972567450098,0.19780067871837656,-2.103272174329719,0.10877918974444196,-1.7516847155373645,0.4972197525844396,0.15328993423140927,0.19780067871837656,0.10877918974444196,0.0890214889739346,2.944785601467152,0.7031749175847093,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.4000972567450098,-2.103272174329719,0.0,-0.0,-0.0
-1.1975883112799635,0.23190452032514966,-1.4304733246400363,0.19302494548503152,-1.31403081796,0.16467457218362722,0.2124647329050906,0.23190452032514966,0.19302494548503152,0.03887957484011814,1.713118133186696,0.23288501336007283,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.1975883112799635,-1.4304733246400363,0.0,-0.0,-0.0
-3.0827526116680417,0.04382432568892932,-2.20771202599911,0.0990600811753637,-2.6452323188335756,0.6187471319399498,0.07144220343214651,0.0990600811753637,0.04382432568892932,0.05523575548643438,6.805830013959699,-0.8750405856689318,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-3.0827526116680417,-2.20771202599911,0.0,-0.0,-0.0
-1.5549520541362236,0.1743721881091923,-2.178543341495616,0.10169391976859755,-1.8667476978159199,0.44094562798067544,0.13803305393889492,0.1743721881091923,0.10169391976859755,0.07267826834059475,3.3875304438834006,0.6235912873593925,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.5549520541362236,-2.178543341495616,0.0,-0.0,-0.0
-2.5059114363599826,0.07544480401850967,-1.8353226821640904,0.1376054103789198,-2.1706170592620366,0.4741778554793542,0.10652510719871473,0.1376054103789198,0.07544480401850967,0.062160606360410126,4.599156098645872,-0.6705887541958921,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.5059114363599826,-1.8353226821640904,0.0,-0.0,-0.0
-1.4202939195455087,0.19461551041473882,-1.7546987028709438,0.147455533815667,-1.587496311208226,0.23645988995063327,0.1710355221152029,0.19461551041473882,0.147455533815667,0.04715997659907181,2.4921878983219927,0.3344047833254351,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.4202939195455087,-1.7546987028709438,0.0,-0.0,-0.0
-1.726821171867532,0.1509946384921036,-1.5258843115295602,0.17859665837945435,-1.626352741698546,0.14208381653531407,0.16479564843577899,0.17859665837945435,0.1509946384921036,0.027602019887350754,2.6349293349697573,-0.20093686033797176,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.726821171867532,-1.5258843115295602,0.0,-0.0,-0.0
-2.5535510244466546,0.07218828629393706,-1.8844330722635487,0.1318805110148986,-2.2189920483551018,0.47313784140233023,0.10203439865441782,0.1318805110148986,0.07218828629393706,0.05969222472096153,4.811996002179741,-0.6691179521831059,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.5535510244466546,-1.8844330722635487,0.0,-0.0,-0.0
-2.878311943182963,0.05323615381157182,-1.900461102107907,0.13005629560729504,-2.389386522645435,0.6914449607131411,0.09164622470943343,0.13005629560729504,0.05323615381157182,0.07682014179572322,5.470119887751845,-0.9778508410750559,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.878311943182963,-1.900461102107907,0.0,-0.0,-0.0
-1.7441215090243247,0.1487901826030779,-1.7647318104810235,0.14619870388194953,-1.754426659752674,0.014573683922330652,0.1474944432425137,0.1487901826030779,0.14619870388194953,0.0025914787211283596,3.077906708319391,0.020610301456698732,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.7441215090243247,-1.7647318104810235,0.0,-0.0,-0.0
-2.7789699433981534,0.05847123679663864,-2.2532322650342373,0.0950710207913508,-2.5161011042161956,0.37175267749639707,0.07677112879399473,0.0950710207913508,0.05847123679663864,0.03659978399471216,6.261664740025087,-0.525737678363916,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.7789699433981534,-2.2532322650342373,0.0,-0.0,-0.0
-0.9290043838480683,0.2831267470870545,-1.9685184089550025,0.1225481133433901,-1.4487613964015353,0.7350474162916363,0.2028374302152223,0.2831267470870545,0.1225481133433901,0.16057863374366438,1.8287622316048218,1.0395140251069344,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.9290043838480683,-1.9685184089550025,0.0,-0.0,-0.0
-2.792353171945517,0.05773879757211158,-2.040689711123917,0.11499651990269098,-2.4165214415347167,0.5315063303171019,0.08636765873740128,0.11499651990269098,0.05773879757211158,0.0572577223305794,5.6983263878134505,-0.7516634608215997,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.792353171945517,-2.040689711123917,0.0,-0.0,-0.0
-2.6561757314590984,0.06560939033009935,-2.3180883277148707,0.08963593201108934,-2.4871320295869843,0.2390638958212975,0.07762266117059435,0.08963593201108934,0.06560939033009935,0.024026541680989985,6.157249959454845,-0.33808740374422763,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.6561757314590984,-2.3180883277148707,0.0,-0.0,-0.0
-1.7202552793760921,0.15183828498347168,-1.2021787795271681,0.23108785051985017,-1.46121702945163,0.3663354062165655,0.19146306775166094,0.23108785051985017,0.15183828498347168,0.07924956553637849,2.068054392235518,-0.518076499848924,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.7202552793760921,-1.2021787795271681,0.0,-0.0,-0.0
-2.1846622623585326,0.10113630324423581,-1.646894721060756,0.16152907867950633,-1.9157784917096443,0.3802590751536745,0.13133269096187106,0.16152907867950633,0.10113630324423581,0.060392775435270524,3.597908747178916,-0.5377675412977765,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.1846622623585326,-1.646894721060756,0.0,-0.0,-0.0
-0.9132327919571901,0.28633876380200024,-2.020685028935462,0.11704817599920711,-1.4669589104463259,0.7830869866075474,0.20169346990060366,0.28633876380200024,0.11704817599920711,0.16929058780279313,1.8453558306408273,1.1074522369782718,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.9132327919571901,-2.020685028935462,0.0,-0.0,-0.0
-1.8068355873455737,0.14102100870347467,-2.0202015137627893,0.11709815553054717,-1.9135185505541816,0.1508724934437631,0.1290595821170109,0.14102100870347467,0.11709815553054717,0.0239228531729275,3.6501719886760067,0.21336592641721563,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.8068355873455737,-2.0202015137627893,0.0,-0.0,-0.0
-2.1784429712879563,0.10170308918111907,-2.165371781243538,0.10290349999878441,-2.171907376265747,0.009242727118586397,0.10230329458995174,0.10290349999878441,0.10170308918111907,0.0012004108176653372,4.7171389370752665,-0.01307119004441848,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.1784429712879563,-2.165371781243538,0.0,-0.0,-0.0
-1.5119497512254005,0.18065001985972207,-1.575665988240337,0.1714101598194324,-1.5438078697328688,0.045054183264950864,0.17603008983957724,0.18065001985972207,0.1714101598194324,0.009239860040289677,2.3823277989343024,0.06371623701493645,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.5119497512254005,-1.575665988240337,0.0,-0.0,-0.0
-1.8471450029233836,0.13620845497582412,-1.9313077400008456,0.12660590372849556,-1.8892263714621147,0.05951204211069387,0.13140717935215984,0.13620845497582412,0.12660590372849556,0.009602551247328561,3.5674054410498153,0.08416273707746202,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.8471450029233836,-1.9313077400008456,0.0,-0.0,-0.0
-2.348605021655965,0.0871767166351859,-1.8165920492531198,0.13984330272711468,-2.0825985354545424,0.3761899804652635,0.1135100096811503,0.13984330272711468,0.0871767166351859,0.05266658609192877,4.266457209176178,-0.5320129724028453,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.348605021655965,-1.8165920492531198,0.0,-0.0,-0.0
-1.10884130204081,0.24808696877854708,-2.088938118206737,0.11017663577303789,-1.5988897101237736,0.6930331049302719,0.17913180227579248,0.24808696877854708,0.11017663577303789,0.1379103330055092,2.316300862875038,0.9800968161659269,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.10884130204081,-2.088938118206737,0.0,-0.0,-0.0
-1.7172304929381912,0.15222823769397595,-2.0859359089426763,0.11047131024384177,-1.9015832009404336,0.2607140999169784,0.13134977396890885,0.15222823769397595,0.11047131024384177,0.04175692745013418,3.582032749151106,0.36870541600448514,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.7172304929381912,-2.0859359089426763,0.0,-0.0,-0.0
-1.2755450235080064,0.2183095133006985,-2.0573564422667707,0.11331116153772877,-1.6664507328873885,0.5528241558133978,0.16581033741921364,0.2183095133006985,0.11331116153772877,0.10499835176296973,2.6242507715155163,0.7818114187587644,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.2755450235080064,-2.0573564422667707,0.0,-0.0,-0.0
-1.812606369266307,0.14032341738141826,-1.7350734414901365,0.14993978072947226,-1.773839905378222,0.054824058995776984,0.14513159905544526,0.14993978072947226,0.14032341738141826,0.009616363348053991,3.145005171189833,-0.07753292777617049,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.812606369266307,-1.7350734414901365,0.0,-0.0,-0.0
-1.8640363181485429,0.1342332795131773,-2.095520458395993,0.1095329719192916,-1.9797783882722682,0.16368400530610994,0.12188312571623444,0.1342332795131773,0.1095329719192916,0.024700307593885695,3.906126239873414,0.23148414024745034,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.8640363181485429,-2.095520458395993,0.0,-0.0,-0.0
-2.216104513783719,0.09831359152698489,-2.142974026991261,0.10498960128686355,-2.1795392703874903,0.05171106312242049,0.10165159640692423,0.10498960128686355,0.09831359152698489,0.006676009759878657,4.749054414136607,-0.07313048679245826,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.216104513783719,-2.142974026991261,0.0,-0.0,-0.0
-1.5758364151737094,0.17138595565626044,-2.058661988817702,0.11318005720659104,-1.8172492019957056,0.3414092372539518,0.14228300643142575,0.17138595565626044,0.11318005720659104,0.058205898449669405,3.244114528512866,0.48282557364399237,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.5758364151737094,-2.058661988817702,0.0,-0.0,-0.0
-1.7568931023393373,0.14717988395312911,-1.9410938667043114,0.1255277330036899,-1.8489934845218243,0.13024960958221857,0.1363538084784095,0.14717988395312911,0.1255277330036899,0.021652150949439203,3.4102944254059975,0.18420076436497412,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.7568931023393373,-1.9410938667043114,0.0,-0.0,-0.0
-2.4316466752333716,0.08079109425504594,-2.132479778997313,0.10597980768264084,-2.2820632271153425,0.21154294103504936,0.09338545096884339,0.10597980768264084,0.08079109425504594,0.025188713427594905,5.185437364601211,-0.29916689623605874,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.4316466752333716,-2.132479778997313,0.0,-0.0,-0.0
-2.076180462293929,0.11143360172176983,-1.477703564238049,0.1857745329471334,-1.7769420132659888,0.4231870729988028,0.1486040673344516,0.1857745329471334,0.11143360172176983,0.07434093122536356,3.0679792691331387,-0.5984768980558799,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.076180462293929,-1.477703564238049,0.0,-0.0,-0.0
-4.043906288156537,0.017226897726831423,-2.270328662409047,0.09361032235216109,-3.1571174752827917,1.2541087661267867,0.055418610039496254,0.09361032235216109,0.017226897726831423,0.07638342462532967,9.180996354097964,-1.7735776257474898,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-4.043906288156537,-2.270328662409047,0.0,-0.0,-0.0
-1.5596735035096392,0.17369350213169965,-1.5987830748858036,0.1681517656615206,-1.5792282891977214,0.027654643129385172,0.1709226338966101,0.17369350213169965,0.1681517656615206,0.005541736470179054,2.4935795997590553,0.03910957137616444,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.5596735035096392,-1.5987830748858036,0.0,-0.0,-0.0
-0.9732448033412743,0.2742342167346467,-1.3197174978302664,0.21086529831667972,-1.1464811505857704,0.24499319176914125,0.2425497575256632,0.2742342167346467,0.21086529831667972,0.06336891841796699,1.2844081966418561,0.3464726944889921,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.9732448033412743,-1.3197174978302664,0.0,-0.0,-0.0
-3.0826462777447103,0.04382878169565529,-2.1585727032465196,0.10353284934815966,-2.6206094904956148,0.6534186908429629,0.07368081552190747,0.10353284934815966,0.04382878169565529,0.059704067652504376,6.654116108904221,-0.9240735744981907,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-3.0826462777447103,-2.1585727032465196,0.0,-0.0,-0.0
-3.9104162749329854,0.019638753773147194,-2.266560234494235,0.09393055381507238,-3.08848825471361,1.162381753488708,0.05678465379410979,0.09393055381507238,0.019638753773147194,0.07429180004192519,8.86319402908218,-1.6438560404387506,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-3.9104162749329854,-2.266560234494235,0.0,-0.0,-0.0
-1.1438351707953998,0.24161691506153246,-1.9837014353703775,0.12092481548063908,-1.5637683030828886,0.5938751309707818,0.18127086527108577,0.24161691506153246,0.12092481548063908,0.12069209958089339,2.2690274701339552,0.8398662645749777,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.1438351707953998,-1.9837014353703775,0.0,-0.0,-0.0
-3.2546767697813657,0.037159197368257985,-2.327315677230979,0.08888581370230893,-2.7909962235061725,0.655743317150944,0.06302250553528346,0.08888581370230893,0.037159197368257985,0.05172661633405094,7.574660270631654,-0.9273610925503868,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-3.2546767697813657,-2.327315677230979,0.0,-0.0,-0.0
