Task,Domain,Domain_Label,Model,Metric_Key,Metric,Value,Threshold,N,Events
BranchC anchor_plus_next_state_delta_uncertainty,Validation_OOF,Validation OOF,Logistic Reg.,recall,Sensitivity,0.44970414201183434,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Validation_OOF,Validation OOF,Logistic Reg.,specificity,Specificity,0.8785677218474313,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Validation_OOF,Validation OOF,Logistic Reg.,f1,F1,0.3173277661795407,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Test_Temporal,Temporal Test,Logistic Reg.,prauc,PR-AUC,0.2995034689026693,0.15999999999999998,514,41
BranchC anchor_plus_next_state_delta_uncertainty,Test_Temporal,Temporal Test,Logistic Reg.,auc,AUC,0.8360748723766307,0.15999999999999998,514,41
BranchC anchor_plus_next_state_delta_uncertainty,Test_Temporal,Temporal Test,Logistic Reg.,recall,Sensitivity,0.6585365853658537,0.15999999999999998,514,41
BranchC anchor_plus_next_state_delta_uncertainty,Test_Temporal,Temporal Test,Logistic Reg.,specificity,Specificity,0.8435517970401691,0.15999999999999998,514,41
BranchC anchor_plus_next_state_delta_uncertainty,Test_Temporal,Temporal Test,Logistic Reg.,f1,F1,0.38028169014084506,0.15999999999999998,514,41
BranchC anchor_plus_next_state_delta_uncertainty,Train_Fit,Train Fit,Elastic LR,prauc,PR-AUC,0.23759077037172577,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Train_Fit,Train Fit,Elastic LR,auc,AUC,0.8096959126458948,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Train_Fit,Train Fit,Elastic LR,recall,Sensitivity,0.7337278106508875,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Train_Fit,Train Fit,Elastic LR,specificity,Specificity,0.7488323819408407,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Train_Fit,Train Fit,Elastic LR,f1,F1,0.31917631917631917,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Validation_OOF,Validation OOF,Elastic LR,prauc,PR-AUC,0.21613570021154055,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Validation_OOF,Validation OOF,Elastic LR,auc,AUC,0.7685460122887771,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Validation_OOF,Validation OOF,Elastic LR,recall,Sensitivity,0.38461538461538464,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Validation_OOF,Validation OOF,Elastic LR,specificity,Specificity,0.8967306694343539,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Validation_OOF,Validation OOF,Elastic LR,f1,F1,0.3002309468822171,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Test_Temporal,Temporal Test,Elastic LR,prauc,PR-AUC,0.31560908745602606,0.09,514,41
BranchC anchor_plus_next_state_delta_uncertainty,Test_Temporal,Temporal Test,Elastic LR,auc,AUC,0.8352498324137576,0.09,514,41
BranchC anchor_plus_next_state_delta_uncertainty,Test_Temporal,Temporal Test,Elastic LR,recall,Sensitivity,0.8048780487804879,0.09,514,41
BranchC anchor_plus_next_state_delta_uncertainty,Test_Temporal,Temporal Test,Elastic LR,specificity,Specificity,0.7251585623678647,0.09,514,41
BranchC anchor_plus_next_state_delta_uncertainty,Test_Temporal,Temporal Test,Elastic LR,f1,F1,0.3235294117647059,0.09,514,41
BranchC anchor_plus_next_state_delta_uncertainty_window,Train_Fit,Train Fit,Logistic Reg.,prauc,PR-AUC,0.24067112924029235,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Train_Fit,Train Fit,Logistic Reg.,auc,AUC,0.8023631791146062,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Train_Fit,Train Fit,Logistic Reg.,recall,Sensitivity,0.5029585798816568,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Train_Fit,Train Fit,Logistic Reg.,specificity,Specificity,0.8676699532952776,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Train_Fit,Train Fit,Logistic Reg.,f1,F1,0.33398821218074654,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Validation_OOF,Validation OOF,Logistic Reg.,prauc,PR-AUC,0.2210458144630836,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Validation_OOF,Validation OOF,Logistic Reg.,auc,AUC,0.7915145411053757,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Validation_OOF,Validation OOF,Logistic Reg.,recall,Sensitivity,0.47337278106508873,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Validation_OOF,Validation OOF,Logistic Reg.,specificity,Specificity,0.8707836014530358,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Validation_OOF,Validation OOF,Logistic Reg.,f1,F1,0.321285140562249,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Test_Temporal,Temporal Test,Logistic Reg.,prauc,PR-AUC,0.3111663489268651,0.15999999999999998,514,41
BranchC anchor_plus_next_state_delta_uncertainty_window,Test_Temporal,Temporal Test,Logistic Reg.,auc,AUC,0.8345794874439231,0.15999999999999998,514,41
BranchC anchor_plus_next_state_delta_uncertainty_window,Test_Temporal,Temporal Test,Logistic Reg.,recall,Sensitivity,0.6097560975609756,0.15999999999999998,514,41
BranchC anchor_plus_next_state_delta_uncertainty_window,Test_Temporal,Temporal Test,Logistic Reg.,specificity,Specificity,0.8329809725158562,0.15999999999999998,514,41
BranchC anchor_plus_next_state_delta_uncertainty_window,Test_Temporal,Temporal Test,Logistic Reg.,f1,F1,0.3448275862068966,0.15999999999999998,514,41
BranchC anchor_plus_next_state_delta_uncertainty_window,Train_Fit,Train Fit,Elastic LR,prauc,PR-AUC,0.23759077037172577,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Train_Fit,Train Fit,Elastic LR,auc,AUC,0.8096959126458948,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Train_Fit,Train Fit,Elastic LR,recall,Sensitivity,0.7337278106508875,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Train_Fit,Train Fit,Elastic LR,specificity,Specificity,0.7488323819408407,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Train_Fit,Train Fit,Elastic LR,f1,F1,0.31917631917631917,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Validation_OOF,Validation OOF,Elastic LR,prauc,PR-AUC,0.21613782591004654,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Validation_OOF,Validation OOF,Elastic LR,auc,AUC,0.7685521536066424,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Validation_OOF,Validation OOF,Elastic LR,recall,Sensitivity,0.38461538461538464,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Validation_OOF,Validation OOF,Elastic LR,specificity,Specificity,0.8967306694343539,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Validation_OOF,Validation OOF,Elastic LR,f1,F1,0.3002309468822171,0.09,2096,169
BranchC anchor_plus_next_state_delta_uncertainty_window,Test_Temporal,Temporal Test,Elastic LR,prauc,PR-AUC,0.31560908745602606,0.09,514,41
BranchC anchor_plus_next_state_delta_uncertainty_window,Test_Temporal,Temporal Test,Elastic LR,auc,AUC,0.8352498324137576,0.09,514,41
BranchC anchor_plus_next_state_delta_uncertainty_window,Test_Temporal,Temporal Test,Elastic LR,recall,Sensitivity,0.8048780487804879,0.09,514,41
BranchC anchor_plus_next_state_delta_uncertainty_window,Test_Temporal,Temporal Test,Elastic LR,specificity,Specificity,0.7251585623678647,0.09,514,41
BranchC anchor_plus_next_state_delta_uncertainty_window,Test_Temporal,Temporal Test,Elastic LR,f1,F1,0.3235294117647059,0.09,514,41
