G3_Archetype_Prob_0,G3_Archetype_SoftDist_0,G3_Archetype_Dist_0,G3_Archetype_Prob_1,G3_Archetype_SoftDist_1,G3_Archetype_Dist_1,G3_Archetype_Prob_2,G3_Archetype_SoftDist_2,G3_Archetype_Dist_2,G3_Archetype_Prob_3,G3_Archetype_SoftDist_3,G3_Archetype_Dist_3,G3_Archetype_Prob_4,G3_Archetype_SoftDist_4,G3_Archetype_Dist_4,G3_Archetype_Entropy,G3_Archetype_MaxProb,G3_Archetype_MinDist
3.3353196986398466e-11,0.08765358856188979,2.857667624497931,0.9914897448150309,0.32124326366759925,1.558861510115281,4.9100616403203755e-23,0.105462194771358,2.672707631680427,0.0008789544808476987,0.05441994085616539,3.334329530425532,0.007631300670767921,0.4312210121429876,1.264439429109595,0.05186533070274499,0.9914897448150309,1.264439429109595
1.8899125175627547e-53,0.02809831651721655,6.2107449385486175,1.1557085450391432e-25,0.1547356552215342,4.504736391874431,2.1833565686302165e-75,0.05890175870020457,5.4705836533758445,0.16144791699005942,0.5372271241016315,3.260033647673585,0.8385520830099397,0.22103714545941308,4.148123836278348,0.44206307561890906,0.8385520830099397,3.260033647673585
5.710812655798957e-10,0.06460776620399707,3.2033219762425795,0.755649761897511,0.32746822519695895,1.580265571612444,8.779246782932063e-18,0.11937057313339645,2.5894238852674407,0.002763535431004805,0.10178507409439487,2.748793126212636,0.24158670210040287,0.38676836137125264,1.4138306352821473,0.5711769699607693,0.755649761897511,1.4138306352821473
9.837650151799193e-11,0.19531818364313613,2.442228783533347,1.989497219313548e-20,0.2860547897211582,2.060675358369725,6.15963567042251e-11,0.1686175593405818,2.589225535221253,0.0013001469921245423,0.0287165668421115,4.359384525182538,0.9986998528479025,0.32129290045301223,1.9445055537338798,0.009939141942944494,0.9986998528479025,1.9445055537338798
3.045035797168212e-63,0.05411158560993619,5.323667005274514,5.730054915807063e-62,0.20328164093941228,4.0001229086640775,1.9200165932115882e-48,0.08912373740873136,4.824689607842398,0.004313714393822741,0.2783561774420234,3.6858138124977566,0.995686285606177,0.37512685859989664,3.3874510615914537,0.027796695437170546,0.995686285606177,3.3874510615914537
3.7379907068321106e-13,0.085252813685604,2.9888075234367717,1.3594565377782674e-29,0.2601695676211814,1.8730950425705621,0.004362103864263401,0.2008941286941036,2.131650597788542,0.000952720938255165,0.03582514533039433,3.8557786137841106,0.9946851751971081,0.4178583446687167,1.3992861574286959,0.03563514806606049,0.9946851751971081,1.3992861574286959
5.601652581878472e-122,0.00824802159055287,9.694811520618789,9.23727921125598e-29,0.04256435787227508,8.053767651594313,0.0,0.01575492844138903,9.047631651764375,1.0,0.8859937584260089,5.018074979086957,1.426437767726931e-30,0.047438933669773926,7.945341608014431,1.2958842507400195e-27,1.0,5.018074979086957
2.1528557787428945e-28,0.22280256119436903,2.492705195842308,0.9988951185051012,0.33707199125108916,2.0786946678872606,2.0861576508222868e-26,0.18592743509745077,2.6736347356092556,0.0011048814948990612,0.0223150793430216,4.79372854564947,5.400890021554373e-21,0.23188293311406946,2.452758553648443,0.00862632310324076,0.9988951185051012,2.0786946678872606
7.681505290202392e-78,0.009266545424335481,8.114140808597936,0.0028627286199948937,0.05983796043951138,6.248911207314972,2.190806404634168e-136,0.02491831985420608,7.124948186770521,0.997137271380006,0.8422663863612587,3.604455119278526,2.482228059125549e-22,0.06371078792068836,6.186197553484014,0.01962270877262773,0.997137271380006,3.604455119278526
3.859763533229877e-09,0.08927412328721204,2.8389733936801522,2.951485111392051e-09,0.3231872988393102,1.5524530390217264,1.4976731090141231e-30,0.10198439481747157,2.705865257156545,0.0023563668933627747,0.06899057425492497,3.0967151764859167,0.9976436262953889,0.4165636088010812,1.2986458945932486,0.01661120371762025,0.9976436262953889,1.2986458945932486
1.830322266032962e-05,0.07896617557772065,2.653881790299426,0.0019691608665842737,0.2777958277373858,1.3960149825733583,0.0025426404176690613,0.16512325235341724,1.9162092148298964,0.0011817642136187161,0.030220274894057767,3.61438834060558,0.9942881312794679,0.4478944694374185,0.9183437484618596,0.04132045886655513,0.9942881312794679,0.9183437484618596
6.284855130080626e-34,0.08269873305766492,5.2478001746288605,6.58793594873022e-07,0.25781409208906175,4.110765704917441,0.0010589738237529376,0.19416212878142128,4.394310931387299,0.022062004040624677,0.1201941703973407,4.8738959350683215,0.9768783633420266,0.3451308756745113,3.8190807619255125,0.11425804375676515,0.9768783633420266,3.8190807619255125
4.0006201151413554e-19,0.12522443285250204,3.107006831740824,0.9990558004012098,0.3726755150602007,2.016406313728319,2.710509177521981e-19,0.2049064270567228,2.614561000396503,0.0009441995986827422,0.05972669475813192,3.8473353531115837,1.0749828294019081e-13,0.23746693027244253,2.4670860491248776,0.007520267231117138,0.9990558004012098,2.016406313728319
1.885494615571059e-90,0.015291078994560245,7.184344433172119,0.010966173443685867,0.07763155345245272,5.559640058068472,4.37893049949835e-177,0.030377998921260696,6.4978953925615315,0.9890338265563147,0.8023268599506991,3.224097938380454,7.853105181808104e-51,0.07437250868102734,5.602527652687731,0.06039550548418938,0.9890338265563147,3.224097938380454
6.591924202722622e-56,0.024567717051127338,7.836649965825174,2.1292952859605105e-07,0.11188923026837337,6.320573865493616,8.636177146653192e-13,0.107278692916826,6.362653176877692,0.999999787069608,0.6699487189223091,4.530882061395427,3.4348457635425523e-29,0.08631564084136419,6.580072412238743,3.1546724510561877e-06,0.999999787069608,4.530882061395427
2.8458077066027816e-46,0.01624191213108078,5.834370617978315,0.27018075175330375,0.08829819412955241,4.141246031975587,1.2382514369612756e-117,0.030549261586937375,5.202625173157276,0.7298192482466961,0.7712739304963827,1.9739220849079029,3.526333145013617e-17,0.09363670165604689,4.082543269504676,0.5834385370348326,0.7298192482466961,1.9739220849079029
