Task,Domain,Domain_Label,Model,Metric_Key,Metric,Value,Threshold,N,Events
6-Month,Validation_OOF,Validation OOF,Elastic LR,f1,F1,0.7527272727272727,0.29000000000000004,795,259
6-Month,Validation_OOF,Validation OOF,Elastic LR,bacc,Balanced Acc,0.8212556906586757,0.29000000000000004,795,259
6-Month,Test_Temporal,Temporal Test,Elastic LR,auc,AUC,0.8952148437499999,0.29000000000000004,208,80
6-Month,Test_Temporal,Temporal Test,Elastic LR,recall,Sensitivity,0.825,0.29000000000000004,208,80
6-Month,Test_Temporal,Temporal Test,Elastic LR,specificity,Specificity,0.8125,0.29000000000000004,208,80
6-Month,Test_Temporal,Temporal Test,Elastic LR,f1,F1,0.7764705882352941,0.29000000000000004,208,80
6-Month,Test_Temporal,Temporal Test,Elastic LR,bacc,Balanced Acc,0.81875,0.29000000000000004,208,80
6-Month,Train_Fit,Train Fit,SVM,auc,AUC,0.9309197256958452,0.44000000000000006,795,259
6-Month,Train_Fit,Train Fit,SVM,recall,Sensitivity,0.7760617760617761,0.44000000000000006,795,259
6-Month,Train_Fit,Train Fit,SVM,specificity,Specificity,0.917910447761194,0.44000000000000006,795,259
6-Month,Train_Fit,Train Fit,SVM,f1,F1,0.7976190476190477,0.44000000000000006,795,259
6-Month,Train_Fit,Train Fit,SVM,bacc,Balanced Acc,0.846986111911485,0.44000000000000006,795,259
6-Month,Validation_OOF,Validation OOF,SVM,auc,AUC,0.8833270904166426,0.44000000000000006,795,259
6-Month,Validation_OOF,Validation OOF,SVM,recall,Sensitivity,0.7027027027027027,0.44000000000000006,795,259
6-Month,Validation_OOF,Validation OOF,SVM,specificity,Specificity,0.9011194029850746,0.44000000000000006,795,259
6-Month,Validation_OOF,Validation OOF,SVM,f1,F1,0.7368421052631579,0.44000000000000006,795,259
6-Month,Validation_OOF,Validation OOF,SVM,bacc,Balanced Acc,0.8019110528438886,0.44000000000000006,795,259
6-Month,Test_Temporal,Temporal Test,SVM,auc,AUC,0.88916015625,0.44000000000000006,208,80
6-Month,Test_Temporal,Temporal Test,SVM,recall,Sensitivity,0.725,0.44000000000000006,208,80
6-Month,Test_Temporal,Temporal Test,SVM,specificity,Specificity,0.90625,0.44000000000000006,208,80
6-Month,Test_Temporal,Temporal Test,SVM,f1,F1,0.7733333333333333,0.44000000000000006,208,80
6-Month,Test_Temporal,Temporal Test,SVM,bacc,Balanced Acc,0.815625,0.44000000000000006,208,80
6-Month,Train_Fit,Train Fit,Random Forest,auc,AUC,0.973556445571371,0.42000000000000004,795,259
6-Month,Train_Fit,Train Fit,Random Forest,recall,Sensitivity,0.9382239382239382,0.42000000000000004,795,259
6-Month,Train_Fit,Train Fit,Random Forest,specificity,Specificity,0.8544776119402985,0.42000000000000004,795,259
6-Month,Train_Fit,Train Fit,Random Forest,f1,F1,0.8379310344827586,0.42000000000000004,795,259
6-Month,Train_Fit,Train Fit,Random Forest,bacc,Balanced Acc,0.8963507750821184,0.42000000000000004,795,259
6-Month,Validation_OOF,Validation OOF,Random Forest,auc,AUC,0.9151515588082753,0.42000000000000004,795,259
