Task,Domain,Domain_Label,Model,Metric_Key,Metric,Value,Threshold,N,Events
Stage2 direct_plus_state_delta,Validation_OOF,Validation OOF,LightGBM,auc,AUC,0.795939360627397,0.24999999999999994,2096,169
Stage2 direct_plus_state_delta,Validation_OOF,Validation OOF,LightGBM,recall,Sensitivity,0.5029585798816568,0.24999999999999994,2096,169
Stage2 direct_plus_state_delta,Validation_OOF,Validation OOF,LightGBM,specificity,Specificity,0.8609237156201349,0.24999999999999994,2096,169
Stage2 direct_plus_state_delta,Validation_OOF,Validation OOF,LightGBM,f1,F1,0.32567049808429116,0.24999999999999994,2096,169
Stage2 direct_plus_state_delta,Test_Temporal,Temporal Test,LightGBM,prauc,PR-AUC,0.26217236178095593,0.24999999999999994,514,41
Stage2 direct_plus_state_delta,Test_Temporal,Temporal Test,LightGBM,auc,AUC,0.8203475480843603,0.24999999999999994,514,41
Stage2 direct_plus_state_delta,Test_Temporal,Temporal Test,LightGBM,recall,Sensitivity,0.5609756097560976,0.24999999999999994,514,41
Stage2 direct_plus_state_delta,Test_Temporal,Temporal Test,LightGBM,specificity,Specificity,0.8752642706131079,0.24999999999999994,514,41
Stage2 direct_plus_state_delta,Test_Temporal,Temporal Test,LightGBM,f1,F1,0.37398373983739835,0.24999999999999994,514,41
Stage2 direct_plus_state_delta,Train_Fit,Train Fit,Balanced RF,prauc,PR-AUC,0.33417239353513445,0.6,2096,169
Stage2 direct_plus_state_delta,Train_Fit,Train Fit,Balanced RF,auc,AUC,0.856465118849854,0.6,2096,169
Stage2 direct_plus_state_delta,Train_Fit,Train Fit,Balanced RF,recall,Sensitivity,0.7751479289940828,0.6,2096,169
Stage2 direct_plus_state_delta,Train_Fit,Train Fit,Balanced RF,specificity,Specificity,0.7612869745718733,0.6,2096,169
Stage2 direct_plus_state_delta,Train_Fit,Train Fit,Balanced RF,f1,F1,0.3447368421052632,0.6,2096,169
Stage2 direct_plus_state_delta,Validation_OOF,Validation OOF,Balanced RF,prauc,PR-AUC,0.21236261757853125,0.6,2096,169
Stage2 direct_plus_state_delta,Validation_OOF,Validation OOF,Balanced RF,auc,AUC,0.8016907048083447,0.6,2096,169
Stage2 direct_plus_state_delta,Validation_OOF,Validation OOF,Balanced RF,recall,Sensitivity,0.727810650887574,0.6,2096,169
Stage2 direct_plus_state_delta,Validation_OOF,Validation OOF,Balanced RF,specificity,Specificity,0.7514270887389725,0.6,2096,169
Stage2 direct_plus_state_delta,Validation_OOF,Validation OOF,Balanced RF,f1,F1,0.31906614785992216,0.6,2096,169
Stage2 direct_plus_state_delta,Test_Temporal,Temporal Test,Balanced RF,prauc,PR-AUC,0.2478914810789463,0.6,514,41
Stage2 direct_plus_state_delta,Test_Temporal,Temporal Test,Balanced RF,auc,AUC,0.8357654823905533,0.6,514,41
Stage2 direct_plus_state_delta,Test_Temporal,Temporal Test,Balanced RF,recall,Sensitivity,0.7560975609756098,0.6,514,41
Stage2 direct_plus_state_delta,Test_Temporal,Temporal Test,Balanced RF,specificity,Specificity,0.7526427061310782,0.6,514,41
Stage2 direct_plus_state_delta,Test_Temporal,Temporal Test,Balanced RF,f1,F1,0.328042328042328,0.6,514,41
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,Logistic Reg.,prauc,PR-AUC,0.3555221651427959,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,Logistic Reg.,auc,AUC,0.8547025606224841,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,Logistic Reg.,recall,Sensitivity,0.6331360946745562,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,Logistic Reg.,specificity,Specificity,0.820965230928905,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,Logistic Reg.,f1,F1,0.3446054750402576,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,Logistic Reg.,prauc,PR-AUC,0.2584227657858276,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,Logistic Reg.,auc,AUC,0.8242539066458271,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,Logistic Reg.,recall,Sensitivity,0.6390532544378699,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,Logistic Reg.,specificity,Specificity,0.8240788790866632,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,Logistic Reg.,f1,F1,0.35064935064935066,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,Logistic Reg.,prauc,PR-AUC,0.30550979834028963,0.13999999999999999,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,Logistic Reg.,auc,AUC,0.8249368328778425,0.13999999999999999,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,Logistic Reg.,recall,Sensitivity,0.5609756097560976,0.13999999999999999,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,Logistic Reg.,specificity,Specificity,0.8033826638477801,0.13999999999999999,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,Logistic Reg.,f1,F1,0.2929936305732484,0.13999999999999999,514,41
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,Elastic LR,prauc,PR-AUC,0.3551692601749857,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,Elastic LR,auc,AUC,0.8548683762048497,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,Elastic LR,recall,Sensitivity,0.6331360946745562,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,Elastic LR,specificity,Specificity,0.8194084068500259,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,Elastic LR,f1,F1,0.34294871794871795,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,Elastic LR,prauc,PR-AUC,0.25772217985069973,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,Elastic LR,auc,AUC,0.824358309049539,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,Elastic LR,recall,Sensitivity,0.6331360946745562,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,Elastic LR,specificity,Specificity,0.8230409963674105,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,Elastic LR,f1,F1,0.34683954619124796,0.13999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,Elastic LR,prauc,PR-AUC,0.305938111402605,0.13999999999999999,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,Elastic LR,auc,AUC,0.8262259578198319,0.13999999999999999,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,Elastic LR,recall,Sensitivity,0.5609756097560976,0.13999999999999999,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,Elastic LR,specificity,Specificity,0.8033826638477801,0.13999999999999999,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,Elastic LR,f1,F1,0.2929936305732484,0.13999999999999999,514,41
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,LightGBM,prauc,PR-AUC,1.0,0.07999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,LightGBM,auc,AUC,1.0,0.07999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,LightGBM,recall,Sensitivity,1.0,0.07999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,LightGBM,specificity,Specificity,0.7592112091333679,0.07999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,LightGBM,f1,F1,0.42144638403990026,0.07999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,LightGBM,prauc,PR-AUC,0.20928003561286593,0.07999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,LightGBM,auc,AUC,0.7807610935230591,0.07999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,LightGBM,recall,Sensitivity,0.6686390532544378,0.07999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,LightGBM,specificity,Specificity,0.7612869745718733,0.07999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,LightGBM,f1,F1,0.3045822102425876,0.07999999999999999,2096,169
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,LightGBM,prauc,PR-AUC,0.2856285606617548,0.07999999999999999,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,LightGBM,auc,AUC,0.8204506780797195,0.07999999999999999,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,LightGBM,recall,Sensitivity,0.7804878048780488,0.07999999999999999,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,LightGBM,specificity,Specificity,0.7019027484143763,0.07999999999999999,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,LightGBM,f1,F1,0.29906542056074764,0.07999999999999999,514,41
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,Balanced RF,prauc,PR-AUC,0.29476144293147677,0.6,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,Balanced RF,auc,AUC,0.8363338788870703,0.6,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,Balanced RF,recall,Sensitivity,0.7692307692307693,0.6,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,Balanced RF,specificity,Specificity,0.7467566165023353,0.6,2096,169
Stage2 direct_plus_state_delta_uncertainty,Train_Fit,Train Fit,Balanced RF,f1,F1,0.3303684879288437,0.6,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,Balanced RF,prauc,PR-AUC,0.2102199602585537,0.6,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,Balanced RF,auc,AUC,0.7972382493559294,0.6,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,Balanced RF,recall,Sensitivity,0.7455621301775148,0.6,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,Balanced RF,specificity,Specificity,0.7436429683445771,0.6,2096,169
Stage2 direct_plus_state_delta_uncertainty,Validation_OOF,Validation OOF,Balanced RF,f1,F1,0.3193916349809886,0.6,2096,169
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,Balanced RF,prauc,PR-AUC,0.24106508090694898,0.6,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,Balanced RF,auc,AUC,0.833857577476409,0.6,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,Balanced RF,recall,Sensitivity,0.7804878048780488,0.6,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,Balanced RF,specificity,Specificity,0.7378435517970402,0.6,514,41
Stage2 direct_plus_state_delta_uncertainty,Test_Temporal,Temporal Test,Balanced RF,f1,F1,0.3248730964467005,0.6,514,41
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,Logistic Reg.,prauc,PR-AUC,0.3639212392343498,0.13999999999999999,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,Logistic Reg.,auc,AUC,0.8566370757500853,0.13999999999999999,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,Logistic Reg.,recall,Sensitivity,0.650887573964497,0.13999999999999999,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,Logistic Reg.,specificity,Specificity,0.8204462895692787,0.13999999999999999,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,Logistic Reg.,f1,F1,0.352,0.13999999999999999,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,Logistic Reg.,prauc,PR-AUC,0.2534362065652821,0.13999999999999999,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,Logistic Reg.,auc,AUC,0.8232590131516322,0.13999999999999999,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,Logistic Reg.,recall,Sensitivity,0.6390532544378699,0.13999999999999999,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,Logistic Reg.,specificity,Specificity,0.820965230928905,0.13999999999999999,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,Logistic Reg.,f1,F1,0.34726688102893893,0.13999999999999999,2096,169
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,Logistic Reg.,prauc,PR-AUC,0.2870565682063267,0.13999999999999999,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,Logistic Reg.,auc,AUC,0.8171505182282266,0.13999999999999999,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,Logistic Reg.,recall,Sensitivity,0.5609756097560976,0.13999999999999999,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,Logistic Reg.,specificity,Specificity,0.7991543340380549,0.13999999999999999,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,Logistic Reg.,f1,F1,0.2893081761006289,0.13999999999999999,514,41
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,Elastic LR,prauc,PR-AUC,0.36112195096926647,0.12999999999999998,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,Elastic LR,auc,AUC,0.8565756625714311,0.12999999999999998,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,Elastic LR,recall,Sensitivity,0.7159763313609467,0.12999999999999998,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,Elastic LR,specificity,Specificity,0.8028022833419823,0.12999999999999998,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,Elastic LR,f1,F1,0.3611940298507463,0.12999999999999998,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,Elastic LR,prauc,PR-AUC,0.2537380880921779,0.12999999999999998,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,Elastic LR,auc,AUC,0.8239161341632301,0.12999999999999998,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,Elastic LR,recall,Sensitivity,0.6686390532544378,0.12999999999999998,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,Elastic LR,specificity,Specificity,0.8043591074208615,0.12999999999999998,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,Elastic LR,f1,F1,0.34294385432473445,0.12999999999999998,2096,169
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,Elastic LR,prauc,PR-AUC,0.2881863539375414,0.12999999999999998,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,Elastic LR,auc,AUC,0.8205538080750786,0.12999999999999998,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,Elastic LR,recall,Sensitivity,0.6097560975609756,0.12999999999999998,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,Elastic LR,specificity,Specificity,0.7864693446088795,0.12999999999999998,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,Elastic LR,f1,F1,0.2994011976047904,0.12999999999999998,514,41
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,LightGBM,prauc,PR-AUC,1.0,0.09,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,LightGBM,auc,AUC,1.0,0.09,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,LightGBM,recall,Sensitivity,1.0,0.09,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,LightGBM,specificity,Specificity,0.8515827711468604,0.09,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,LightGBM,f1,F1,0.5416666666666666,0.09,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,LightGBM,prauc,PR-AUC,0.22165043715334562,0.09,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,LightGBM,auc,AUC,0.7917632644789245,0.09,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,LightGBM,recall,Sensitivity,0.6568047337278107,0.09,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,LightGBM,specificity,Specificity,0.772184743124027,0.09,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,LightGBM,f1,F1,0.3087621696801113,0.09,2096,169
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,LightGBM,prauc,PR-AUC,0.290842813764184,0.09,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,LightGBM,auc,AUC,0.8231320579590573,0.09,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,LightGBM,recall,Sensitivity,0.6829268292682927,0.09,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,LightGBM,specificity,Specificity,0.7716701902748414,0.09,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,LightGBM,f1,F1,0.3163841807909605,0.09,514,41
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,Balanced RF,prauc,PR-AUC,0.35938786767400316,0.6,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,Balanced RF,auc,AUC,0.8561396290029878,0.6,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,Balanced RF,recall,Sensitivity,0.757396449704142,0.6,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,Balanced RF,specificity,Specificity,0.7669953295277634,0.6,2096,169
Stage2 predicted_plus_current_compact,Train_Fit,Train Fit,Balanced RF,f1,F1,0.34316353887399464,0.6,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,Balanced RF,prauc,PR-AUC,0.22069695242897497,0.6,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,Balanced RF,auc,AUC,0.8003948867387453,0.6,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,Balanced RF,recall,Sensitivity,0.7100591715976331,0.6,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,Balanced RF,specificity,Specificity,0.7742605085625325,0.6,2096,169
Stage2 predicted_plus_current_compact,Validation_OOF,Validation OOF,Balanced RF,f1,F1,0.3314917127071823,0.6,2096,169
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,Balanced RF,prauc,PR-AUC,0.24594064941155896,0.6,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,Balanced RF,auc,AUC,0.8339091424740885,0.6,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,Balanced RF,recall,Sensitivity,0.7804878048780488,0.6,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,Balanced RF,specificity,Specificity,0.7547568710359408,0.6,514,41
Stage2 predicted_plus_current_compact,Test_Temporal,Temporal Test,Balanced RF,f1,F1,0.3386243386243386,0.6,514,41
Stage2 direct_plus_physio_fusion,Train_Fit,Train Fit,Logistic Reg.,prauc,PR-AUC,0.23052868874820842,0.09,2096,169
Stage2 direct_plus_physio_fusion,Train_Fit,Train Fit,Logistic Reg.,auc,AUC,0.8126376039034217,0.09,2096,169
Stage2 direct_plus_physio_fusion,Train_Fit,Train Fit,Logistic Reg.,recall,Sensitivity,0.8106508875739645,0.09,2096,169
Stage2 direct_plus_physio_fusion,Train_Fit,Train Fit,Logistic Reg.,specificity,Specificity,0.6813700051894136,0.09,2096,169
Stage2 direct_plus_physio_fusion,Train_Fit,Train Fit,Logistic Reg.,f1,F1,0.29782608695652174,0.09,2096,169
Stage2 direct_plus_physio_fusion,Validation_OOF,Validation OOF,Logistic Reg.,prauc,PR-AUC,0.20977670024656758,0.09,2096,169
Stage2 direct_plus_physio_fusion,Validation_OOF,Validation OOF,Logistic Reg.,auc,AUC,0.7907407350543352,0.09,2096,169
Stage2 direct_plus_physio_fusion,Validation_OOF,Validation OOF,Logistic Reg.,recall,Sensitivity,0.47337278106508873,0.09,2096,169
Stage2 direct_plus_physio_fusion,Validation_OOF,Validation OOF,Logistic Reg.,specificity,Specificity,0.8521017125064868,0.09,2096,169
Stage2 direct_plus_physio_fusion,Validation_OOF,Validation OOF,Logistic Reg.,f1,F1,0.299625468164794,0.09,2096,169
Stage2 direct_plus_physio_fusion,Test_Temporal,Temporal Test,Logistic Reg.,prauc,PR-AUC,0.3318555434632727,0.09,514,41
Stage2 direct_plus_physio_fusion,Test_Temporal,Temporal Test,Logistic Reg.,auc,AUC,0.8427783220749755,0.09,514,41
Stage2 direct_plus_physio_fusion,Test_Temporal,Temporal Test,Logistic Reg.,recall,Sensitivity,0.8536585365853658,0.09,514,41
Stage2 direct_plus_physio_fusion,Test_Temporal,Temporal Test,Logistic Reg.,specificity,Specificity,0.678646934460888,0.09,514,41
Stage2 direct_plus_physio_fusion,Test_Temporal,Temporal Test,Logistic Reg.,f1,F1,0.30701754385964913,0.09,514,41
Stage2 direct_plus_physio_fusion,Train_Fit,Train Fit,Elastic LR,prauc,PR-AUC,0.22828427855599015,0.14999999999999997,2096,169
Stage2 direct_plus_physio_fusion,Train_Fit,Train Fit,Elastic LR,auc,AUC,0.8126867344463449,0.14999999999999997,2096,169
Stage2 direct_plus_physio_fusion,Train_Fit,Train Fit,Elastic LR,recall,Sensitivity,0.5621301775147929,0.14999999999999997,2096,169
Stage2 direct_plus_physio_fusion,Train_Fit,Train Fit,Elastic LR,specificity,Specificity,0.8406850025947068,0.14999999999999997,2096,169
Stage2 direct_plus_physio_fusion,Train_Fit,Train Fit,Elastic LR,f1,F1,0.3327495621716287,0.14999999999999997,2096,169
Stage2 direct_plus_physio_fusion,Validation_OOF,Validation OOF,Elastic LR,prauc,PR-AUC,0.22079510776330297,0.14999999999999997,2096,169
Stage2 direct_plus_physio_fusion,Validation_OOF,Validation OOF,Elastic LR,auc,AUC,0.7996671405716953,0.14999999999999997,2096,169
Stage2 direct_plus_physio_fusion,Validation_OOF,Validation OOF,Elastic LR,recall,Sensitivity,0.5266272189349113,0.14999999999999997,2096,169
Stage2 direct_plus_physio_fusion,Validation_OOF,Validation OOF,Elastic LR,specificity,Specificity,0.8541774779449922,0.14999999999999997,2096,169
Stage2 direct_plus_physio_fusion,Validation_OOF,Validation OOF,Elastic LR,f1,F1,0.3302411873840445,0.14999999999999997,2096,169
Stage2 direct_plus_physio_fusion,Test_Temporal,Temporal Test,Elastic LR,prauc,PR-AUC,0.3501424998328119,0.14999999999999997,514,41
Stage2 direct_plus_physio_fusion,Test_Temporal,Temporal Test,Elastic LR,auc,AUC,0.8509255917083485,0.14999999999999997,514,41
Stage2 direct_plus_physio_fusion,Test_Temporal,Temporal Test,Elastic LR,recall,Sensitivity,0.6829268292682927,0.14999999999999997,514,41
Stage2 direct_plus_physio_fusion,Test_Temporal,Temporal Test,Elastic LR,specificity,Specificity,0.8224101479915433,0.14999999999999997,514,41
Stage2 direct_plus_physio_fusion,Test_Temporal,Temporal Test,Elastic LR,f1,F1,0.3660130718954248,0.14999999999999997,514,41
