Backbone_Run,Backbone_Source,Gate_Mode,Gate_Temperature,Gate_Side_Cap,Gate_Global_Floor,SearchStage,Experiment_ID,Experiment,PackName,ModelFamily,ComplexityScore,Features,CV_PR_AUC,Val_AUC,Val_PR_AUC,Val_F1,Val_Threshold,Test_AUC,Test_PR_AUC,Test_F1,Test_Recall,Test_Specificity,Test_C_Index,Best_Params,Status,ComponentModels
global_floor_040,retrained,global_floor,1.0,,0.4,screen,global_floor_040::teacher_landmark_windowed_raw::elastic_lr,teacher_landmark_windowed_raw__elastic_lr,teacher_landmark_windowed_raw,elastic_lr,2,17,0.22323464695906836,0.8328362894365091,0.2487519152315822,0.34285714285714286,0.14499999999999996,0.791986799360594,0.23604209204050594,0.31343283582089554,0.5121951219512195,0.8477801268498943,0.7031194611839773,"{'clf__l1_ratio': 0.5, 'clf__C': 0.5}",ok,
hard_cap_025,retrained,side_cap,1.0,0.25,,screen,hard_cap_025::teacher_landmark_gate_raw::lr,teacher_landmark_gate_raw__lr,teacher_landmark_gate_raw,lr,1,3,0.279918928900558,0.8337780568199655,0.24723492679374995,0.3333333333333333,0.08999999999999998,0.8381890372814933,0.265770269903083,0.3431372549019608,0.8536585365853658,0.7293868921775899,0.7305919886565048,{'clf__C': 5},ok,
global_floor_050,retrained,global_floor,1.0,,0.5,screen,global_floor_050::teacher_landmark_windowed_raw::elastic_lr,teacher_landmark_windowed_raw__elastic_lr,teacher_landmark_windowed_raw,elastic_lr,2,17,0.3234110043956373,0.8140009417673835,0.2418226366377127,0.3404255319148936,0.2949999999999999,0.8229773629660186,0.30094548005929045,0.35294117647058826,0.36585365853658536,0.9386892177589852,0.6919532080822404,"{'clf__l1_ratio': 0.7, 'clf__C': 1}",ok,
softmax_free,retrained,softmax_free,1.0,,,wide,softmax_free::teacher_landmark_raw_cal::elastic_lr_dense_fixed,teacher_landmark_raw_cal__elastic_lr_dense_fixed,teacher_landmark_raw_cal,elastic_lr_dense_fixed,2,4,0.18953767357385576,0.8161983989954481,0.24083784197704716,0.41935483870967744,0.1999999999999999,0.7964213891610376,0.27776201407996814,0.28865979381443296,0.34146341463414637,0.9112050739957717,0.7403403048564339,,ok,
softmax_free,retrained,softmax_free,1.0,,,wide,softmax_free::teacher_landmark_next_raw::elastic_lr_dense_fixed,teacher_landmark_next_raw__elastic_lr_dense_fixed,teacher_landmark_next_raw,elastic_lr_dense_fixed,2,3,0.2658796559507574,0.8172971276094805,0.2397355133298546,0.3466666666666667,0.18999999999999995,0.8243696179033672,0.23734862213733668,0.3333333333333333,0.4878048780487805,0.8752642706131079,0.7128677773839064,,ok,
softmax_temp_130,retrained,softmax_free,1.3,,,screen,softmax_temp_130::teacher_landmark_windowed_raw::lr,teacher_landmark_windowed_raw__lr,teacher_landmark_windowed_raw,lr,1,17,0.23744064898973702,0.8006592371684194,0.23694088367683405,0.30985915492957744,0.17999999999999994,0.8104986335275615,0.2314981777784273,0.3076923076923077,0.43902439024390244,0.8773784355179705,0.7024104927330734,{'clf__C': 5},ok,
softmax_free,retrained,softmax_free,1.0,,,wide,softmax_free::teacher_interact_raw::elastic_lr_dense_fixed,teacher_interact_raw__elastic_lr_dense_fixed,teacher_interact_raw,elastic_lr_dense_fixed,2,7,0.2829648346253582,0.8193376236069692,0.22714497472740197,0.345679012345679,0.17999999999999994,0.8264837828082298,0.2538715889739691,0.34074074074074073,0.5609756097560976,0.8498942917547568,0.6974477135767458,,ok,
reuse_current_hard_cap_025,reuse_current,side_cap,1.0,0.25,,screen,reuse_current_hard_cap_025::teacher_landmark_windowed_raw::lr_balanced,teacher_landmark_windowed_raw__lr_balanced,teacher_landmark_windowed_raw,lr_balanced,1,17,0.30203515706001727,0.7968921676345943,0.2264667863988804,0.32786885245901637,0.7549999999999997,0.814933223328005,0.31969939238824474,0.3364485981308411,0.43902439024390244,0.8985200845665962,0.6852180077986529,{'clf__C': 5},ok,
side_cap_035,retrained,side_cap,1.0,0.35,,wide,side_cap_035::teacher_landmark_raw_cal::lightgbm_small_fixed,teacher_landmark_raw_cal__lightgbm_small_fixed,teacher_landmark_raw_cal,lightgbm_small_fixed,3,4,0.24351023184956197,0.8337780568199654,0.22577845018569898,0.4,0.17499999999999993,0.8235703604393337,0.23771392641610756,0.2912621359223301,0.36585365853658536,0.9006342494714588,0.7002835873803616,,ok,
softmax_free,retrained,softmax_free,1.0,,,wide,softmax_free::teacher_full_lowdim::elastic_lr_sparse_fixed,teacher_full_lowdim__elastic_lr_sparse_fixed,teacher_full_lowdim,elastic_lr_sparse_fixed,2,18,0.2766543956466929,0.8081933762360697,0.22308355828378626,0.3181818181818182,0.15499999999999997,0.8203991130820398,0.23420932831288008,0.32894736842105265,0.6097560975609756,0.8181818181818182,0.6875221552640908,,ok,
softmax_free,retrained,softmax_free,1.0,,,wide,softmax_free::teacher_interact_raw::elastic_lr_sparse_fixed,teacher_interact_raw__elastic_lr_sparse_fixed,teacher_interact_raw,elastic_lr_sparse_fixed,2,7,0.28382042690739534,0.8074085700831894,0.2220242619152846,0.32098765432098764,0.16999999999999993,0.8206053730727583,0.23680533971707923,0.3382352941176471,0.5609756097560976,0.8477801268498943,0.6871676710386387,,ok,
reuse_current_hard_cap_025,reuse_current,side_cap,1.0,0.25,,screen,reuse_current_hard_cap_025::teacher_landmark_windowed_raw::elastic_lr,teacher_landmark_windowed_raw__elastic_lr,teacher_landmark_windowed_raw,elastic_lr,2,17,0.29566000423929184,0.7950086328676818,0.22165994884294296,0.32786885245901637,0.2099999999999999,0.816273913267674,0.30641374191402054,0.35514018691588783,0.4634146341463415,0.9006342494714588,0.6915987238567883,"{'clf__l1_ratio': 0.5, 'clf__C': 5}",ok,
reuse_current_hard_cap_025,reuse_current,side_cap,1.0,0.25,,screen,reuse_current_hard_cap_025::teacher_landmark_windowed_raw::lr,teacher_landmark_windowed_raw__lr,teacher_landmark_windowed_raw,lr,1,17,0.29721270414755824,0.7940668654842253,0.22081072866108442,0.3225806451612903,0.2049999999999999,0.8162739132676738,0.3074641531688965,0.35185185185185186,0.4634146341463415,0.8985200845665962,0.6901807869549805,{'clf__C': 5},ok,
softmax_free,retrained,softmax_free,1.0,,,wide,softmax_free::teacher_full_lowdim::elastic_lr_dense_fixed,teacher_full_lowdim__elastic_lr_dense_fixed,teacher_full_lowdim,elastic_lr_dense_fixed,2,18,0.28813840986006933,0.812431329461623,0.21975084623908875,0.3333333333333333,0.14999999999999997,0.8188521631516527,0.24842313576147726,0.325,0.6341463414634146,0.8033826638477801,0.684331797235023,,ok,
side_cap_035,retrained,side_cap,1.0,0.35,,wide,side_cap_035::teacher_full_lowdim::lightgbm_small_fixed,teacher_full_lowdim__lightgbm_small_fixed,teacher_full_lowdim,lightgbm_small_fixed,3,18,0.2678668286476494,0.8279704912886517,0.21949452584884924,0.3582089552238806,0.2049999999999999,0.8099572010519259,0.21137439407433967,0.29906542056074764,0.3902439024390244,0.8942917547568711,0.706575682382134,,ok,
global_floor_050,retrained,global_floor,1.0,,0.5,screen,global_floor_050::teacher_landmark_windowed_raw::lr,teacher_landmark_windowed_raw__lr,teacher_landmark_windowed_raw,lr,1,17,0.32591803915610335,0.8089781823889499,0.21782789965782928,0.3333333333333333,0.2999999999999999,0.8244727478987264,0.3039801680198968,0.35714285714285715,0.36585365853658536,0.9408033826638478,0.695852534562212,{'clf__C': 5},ok,
hard_cap_025,retrained,side_cap,1.0,0.25,,screen,hard_cap_025::teacher_landmark_windowed_raw::lr_balanced,teacher_landmark_windowed_raw__lr_balanced,teacher_landmark_windowed_raw,lr_balanced,1,17,0.2757158177427374,0.8034845393187883,0.2010930341930945,0.3157894736842105,0.7099999999999997,0.8218944980147476,0.28421571770960563,0.336,0.5121951219512195,0.8668076109936576,0.6990428925912797,{'clf__C': 5},ok,
hard_cap_025,retrained,side_cap,1.0,0.25,,screen,hard_cap_025::teacher_landmark_windowed_raw::lr,teacher_landmark_windowed_raw__lr,teacher_landmark_windowed_raw,lr,1,17,0.270362988347633,0.8016010045518757,0.19767110748472677,0.302158273381295,0.06,0.8219976280101068,0.28120645946754164,0.2903225806451613,0.8780487804878049,0.638477801268499,0.705955334987593,{'clf__C': 5},ok,
